lon,lat,name,address,pname,cityname,business_area,type
104.116497,30.940252,成都尚果仓储配送中心,[],四川省,成都市,,生活服务;物流速递;物流速递
103.939452,30.978434,菜鸟驿站(成都彭州天府西路96号店),天彭街道天府西路96号,四川省,成都市,天彭,生活服务;物流速递;物流速递
104.103410,30.957378,彭州市秀春蔬菜种植农民专业合作社农资配送中心,九高路,四川省,成都市,,生活服务;物流速递;物流速递
103.759734,31.188969,菜鸟驿站(成都小鱼洞复兴路128号店),小渔洞镇复兴路128号,四川省,成都市,,生活服务;物流速递;物流速递
103.811181,30.965327,庆兴邮政支局,丽春镇长庆街东段87-91号,四川省,成都市,,生活服务;邮局;邮局
103.866907,31.045480,菜鸟驿站(成都隆丰隆新路北段139号店),隆丰街道隆新路北段139号,四川省,成都市,,生活服务;物流速递;物流速递
103.950450,30.976640,菜鸟驿站(成都彭州东南苑店),天彭街道朝阳南路393号惠多多超市,四川省,成都市,天彭,生活服务;物流速递;物流速递
103.943872,30.975305,菜鸟驿站(成都彭州清溪苑南河东街26号店),天彭街道南河东街26号,四川省,成都市,天彭,生活服务;物流速递;物流速递
103.951845,30.989950,菜鸟驿站(成都彭州升华台店),天彭街道朝阳中路升华台17幢55号,四川省,成都市,天彭,生活服务;物流速递;物流速递
104.105313,30.942357,顺丰速运,蒙阳镇物流大道西段77、79号,四川省,成都市,,生活服务;生活服务场所;生活服务场所
104.113558,30.941123,成都伟杰超市耗材配送中心,濛兴中路与物流大道中段交叉路口往南约50米,四川省,成都市,,生活服务;物流速递;物流速递|购物服务;购物相关场所;购物相关场所
104.128261,30.943671,瑞峰行成都同城配送,[],四川省,成都市,,生活服务;物流速递;物流速递
103.947468,30.981412,菜鸟驿站(成都彭州新民西街111号店),天彭街道新民西街111号,四川省,成都市,天彭,生活服务;物流速递;物流速递
103.952160,30.986770,菜鸟驿站(成都彭州东升街178号店),天彭街道东升街178号,四川省,成都市,天彭,生活服务;物流速递;物流速递
103.869882,31.041896,大盟集运有限公司,彭白路与新五路交叉路口往西南约100米,四川省,成都市,,生活服务;物流速递;物流速递
104.123016,30.944985,明通食品配送,[],四川省,成都市,,生活服务;物流速递;物流速递
104.122717,30.945810,周氏商超配送,[],四川省,成都市,,生活服务;物流速递;物流速递
104.116293,30.941366,成都同合货运代理有限公司,物流大道中段,四川省,成都市,,生活服务;物流速递;物流速递
104.104143,30.944485,成都得安运输,物流大道西段与利民路交叉路口往东北约200米,四川省,成都市,,生活服务;物流速递;物流速递
104.101077,30.946442,菜鸟驿站(成都蒙阳伏龙小区店),蒙阳镇伏龙小区四期4栋6单元1层,四川省,成都市,,生活服务;物流速递;物流速递
104.114731,30.938540,成都焰阳商贸有限公司濛阳配送中心,濛兴中路,四川省,成都市,,生活服务;物流速递;物流速递
103.918315,30.991045,成都星锐建材配送,彭白路,四川省,成都市,,生活服务;物流速递;物流速递
104.110184,30.957805,佳欣百货仓储服务部,园石街与西街交叉路口西南侧(丽苑西侧),四川省,成都市,,生活服务;物流速递;物流速递
103.780063,31.102736,韵达磁峰营业部,新冯街119号附近,四川省,成都市,,生活服务;物流速递;物流速递
103.933233,30.987854,政务e家24小时自助服务区,翠湖路188号附近,四川省,成都市,天彭,生活服务;物流速递;物流速递
103.959778,30.972841,菜鸟联盟天猫直送成都彭州站,致和镇同一医院对面长江东路185号碧城旺丽旁边,四川省,成都市,天彭,生活服务;物流速递;物流速递
104.119148,30.947065,米易县强鑫运输有限公司,兴农路623号,四川省,成都市,,生活服务;物流速递;物流速递
103.966581,30.993942,菜鸟驿站(成都彭州调露小区金华东路店),天彭街道金华东路90号,四川省,成都市,,生活服务;物流速递;物流速递
103.943463,30.938463,菜鸟驿站(成都彭州南部新城星悦城店),致和镇天彭街道南三环路二段336号昌建星悦城,四川省,成都市,,生活服务;物流速递;物流速递
103.972628,30.996192,菜鸟驿站(成都彭州龙锦c区回龙东路店),天彭街道回龙东路311号,四川省,成都市,,生活服务;物流速递;物流速递
103.937820,30.979720,菜鸟驿站(成都彭州丽都苑西海南街60号店),天彭街道西海南街60号,四川省,成都市,天彭,生活服务;物流速递;物流速递
103.945033,30.946616,菜鸟驿站(成都南部新城世纪华府店),致和镇贤清南路70号每天惠,四川省,成都市,致和,生活服务;物流速递;物流速递
103.868676,30.971483,菜鸟驿站(成都丽春丽蓉大道64号店),丽春镇丽蓉大道64号,四川省,成都市,,生活服务;物流速递;物流速递
103.948691,30.929442,菜鸟驿站(成都置信丽岛大门店),致和镇置信丽岛湖岸滨湖路50号,四川省,成都市,,生活服务;物流速递;物流速递
103.957168,30.997245,菜鸟驿站(成都紫光兴城回龙西路店),天彭街道回龙西路246号,四川省,成都市,,生活服务;物流速递;物流速递
103.958984,31.000930,菜鸟驿站(成都泰安北路锦城国际店),天彭街道泰安北路761号,四川省,成都市,,生活服务;物流速递;物流速递
103.951370,30.992743,菜鸟驿站(成都彭州国色天香店),天彭镇朝阳中路460号,四川省,成都市,天彭,生活服务;物流速递;物流速递
103.912921,31.202655,菜鸟驿站(成都白鹿樵人街店),白鹿镇樵人街274号,四川省,成都市,,生活服务;物流速递;物流速递
103.830429,31.161497,菜鸟驿站(成都通济青杠林1号店),通济镇崇德路188号,四川省,成都市,,生活服务;物流速递;物流速递
103.949302,30.963776,菜鸟驿站(成都彭州顺和苑一期店),致和街道青白江西路306号,四川省,成都市,天彭,生活服务;物流速递;物流速递
104.037941,30.996834,天天快递(九尺营业部),S105(九兴中路),四川省,成都市,,生活服务;物流速递;物流速递
103.956906,30.964074,申通快递(致和营业部),清白江北路,四川省,成都市,致和,生活服务;物流速递;物流速递
103.960824,30.928619,申通快递(彭州分拨中心),致和镇清洋村7组百祥工业园,四川省,成都市,,生活服务;物流速递;物流速递
103.966820,30.997410,菜鸟驿站(成都牡丹名城大门蟠龙南路80号),天彭街道蟠龙南路82号,四川省,成都市,,生活服务;物流速递;物流速递
103.937615,30.973096,菜鸟驿站(成都天彭丹郡兰庭来寿路55号店),天彭街道来寿路55号,四川省,成都市,,生活服务;物流速递;物流速递
103.951471,30.975292,菜鸟驿站(成都华庆小区店),致和镇长江路63号彭州中通,四川省,成都市,天彭,生活服务;物流速递;物流速递
104.122836,30.944972,忠华配送,蒙三北路成都雨润现代食品城内,四川省,成都市,,生活服务;物流速递;物流速递
103.958957,31.000927,中通快递(彭州国色天香分部),泰安北路761号,四川省,成都市,,生活服务;物流速递;物流速递
104.117691,30.952520,中通快递(蒙阳店),濛三北路,四川省,成都市,,生活服务;物流速递;物流速递
103.808482,30.965897,中通快递(庆兴分部),谭家场社区三路车终点站对面,四川省,成都市,,生活服务;物流速递;物流速递
103.927091,30.980710,彭州市天彭镇天宏货运信息咨询服务部,天人路16号,四川省,成都市,,生活服务;物流速递;物流速递
103.969200,30.988668,众兴配送,观泉路与105省道交叉口西北150米,四川省,成都市,天彭,生活服务;生活服务场所;生活服务场所
104.004035,31.142825,百世汇通红岩自取点,红岩镇金阳街98号,四川省,成都市,,生活服务;物流速递;物流速递
103.980653,31.050313,京东(军乐店),[],四川省,成都市,,生活服务;物流速递;物流速递
103.866896,31.045497,申通快递(隆丰街道服务点),彭白路隆新路,四川省,成都市,,生活服务;物流速递;物流速递
103.812546,30.966310,申通快递(彭州庆兴营业部),长庆街附近,四川省,成都市,,生活服务;物流速递;物流速递
103.947055,31.019479,韵达彭州公司(万人小区营业部),锦阳西南路129号2栋附近,四川省,成都市,,生活服务;物流速递;物流速递
103.929042,30.993036,顺丰速运（滨河路速运营业部）,滨河路219号-222号,四川省,成都市,天彭,生活服务;生活服务场所;生活服务场所
103.912396,31.202522,顺丰速运,五龙路23号,四川省,成都市,,生活服务;生活服务场所;生活服务场所
103.872056,30.972157,中国邮政(彭州市丽春邮政支局),丽蓉大道269号,四川省,成都市,,生活服务;邮局;邮局
103.940892,30.973535,中国邮政(彭州市邮政局),南大街461号,四川省,成都市,天彭,生活服务;邮局;邮局
103.984647,31.087904,韵达快递(楠桥店),楠桥二组29号,四川省,成都市,敖平镇,生活服务;物流速递;物流速递
104.106011,31.022545,韵达快递(三界镇分部),三界北街与西南巷交叉口东南50米,四川省,成都市,,生活服务;物流速递;物流速递
103.867821,31.044773,天天快递(隆丰分部),隆丰镇隆新路北段122号,四川省,成都市,隆丰,生活服务;物流速递;物流速递
103.955570,30.993450,百世快递(金华西路一段),金华西路一段98号,四川省,成都市,天彭,生活服务;物流速递;物流速递
103.943350,30.934010,中通快递(香颂大街),致和镇清洋大街77号,四川省,成都市,,生活服务;物流速递;物流速递
103.947175,31.013891,中通快递(石化大道),天彭镇万人小区3期1幢,四川省,成都市,,生活服务;物流速递;物流速递
103.868731,30.971665,申通快递(丽春便民自取点),丽蓉大道70号,四川省,成都市,,生活服务;物流速递;物流速递
103.988022,31.089424,申通快递(敖平转接点),龙江江路中段,四川省,成都市,敖平镇,生活服务;物流速递;物流速递
103.946291,30.975519,申通快递(彭州营业部),南河东街115-119号,四川省,成都市,天彭,生活服务;物流速递;物流速递
103.951489,30.975271,中通快递(彭州华庆分部),致和镇长江路63号,四川省,成都市,天彭,生活服务;物流速递;物流速递
103.949952,30.989236,天天快递(彭洲分部),花园路26号,四川省,成都市,天彭,生活服务;物流速递;物流速递
103.957927,30.961908,壹米滴答(金桥物流),清白江东路99号附近,四川省,成都市,天彭,生活服务;物流速递;物流速递
104.111551,30.948338,百世快运蒙阳一部,蒙阳镇建业中路206号,四川省,成都市,,生活服务;物流速递;物流速递
104.111400,30.948140,菜鸟驿站(成都彭州濛阳农物流小区店),蒙阳镇什新路农物流小区8栋,四川省,成都市,,生活服务;物流速递;物流速递
103.962540,30.991220,菜鸟驿站(成都彭州鸿运星城店),天彭街道鸿运星城牡丹北路289号,四川省,成都市,天彭,生活服务;物流速递;物流速递
103.861352,30.973766,顺丰速运,白鹤路48号,四川省,成都市,,生活服务;物流速递;物流速递
103.846960,31.118651,中国邮政(新兴邮政支局),顺瞿街169-173,四川省,成都市,,生活服务;邮局;邮局
103.837792,30.952767,中国邮政(北君平邮政所),丽春镇北君平乡白果巷,四川省,成都市,,生活服务;邮局;邮局
103.927029,30.980690,物流全国,天彭镇天人小区天人路19号,四川省,成都市,,生活服务;物流速递;物流速递
103.977519,31.044973,中国邮政(军乐邮政代办所),军乐镇乐兴街21号,四川省,成都市,,生活服务;邮局;邮局
103.759057,31.187629,中国邮政(小鱼洞邮政所),复兴路57号,四川省,成都市,,生活服务;邮局;邮局
103.959747,30.972005,京东服务中心(彭州店),致和镇长江东路233号,四川省,成都市,天彭,生活服务;物流速递;物流速递
103.964937,30.971560,彭州蚂蚁物流有限公司,牡丹大道中段420号,四川省,成都市,天彭,生活服务;物流速递;物流速递
103.936499,30.992828,日日顺,四通北街与新康路交叉口北50米,四川省,成都市,天彭,生活服务;物流速递;物流速递|购物服务;家电电子卖场;家电电子卖场
103.965170,30.991327,成都宏扬远航运业有限公司,天彭镇牡丹北路东段15号,四川省,成都市,,公司企业;公司;公司|生活服务;物流速递;物流速递
103.961780,30.978505,菜鸟驿站(成都晋林小区大门店),天彭街道天府东路161号晋林小区,四川省,成都市,天彭,生活服务;物流速递;物流速递
103.958216,30.961834,顺丰速运(清白江东路),天彭街道清白江东路93号,四川省,成都市,致和,生活服务;物流速递;物流速递
103.949667,30.963687,中国邮政(致和邮政代办所),天彭大道1016号附近,四川省,成都市,致和,生活服务;邮局;邮局
103.936228,30.988440,中国邮政(彭州市西干道邮政所),金彭西路228-234号,四川省,成都市,天彭,生活服务;邮局;邮局
